user_id,book_ids,keywords,in_one
c66ec6d215a6d6a6ced2398ebf56ce70,"{0: [18007564, 18293427, 9565548, 4667024, 8667848, 21853621], 1: [9361589, 15790842, 18774964, 6381205, 13538873, 11544421, 17333223], 2: [18143977, 20170404, 22557272, 15783514, 9969571, 22544764, 11870085, 13158800], 3: [11235712, 15711341], 4: [8442457, 12119529]}","{0: ['slowly', 'navigate', 'future', 'old', 'suddenly', 'stories', 'person', 'sea', 'prize', 'nearer', 'ancient', 'wisdom', 'way', 'travelers', 'isabelle'], 1: ['delicate', 'end', 'narrow', 'far', 'alexia', 'parents', 'white', 'todd', 'clay', 'original', 'nearly', 'sixteen', 'orphan', 'resonated', 'imagination'], 2: ['lettie', 'fate', 'suspended', 'crude', 'negate', 'diagnosis', '1918', 'knows', 'tender', 'named', 'ugly', 'court', 'theater', 'clue', 'answer'], 3: ['dragon', 'doting', 'parents', 'cringe', 'change', 'plague', 'completely', 'unforgettable', 'weekly', 'thinking', 'suspenseful', 'alive', 'river', 'soul', 'walking'], 4: ['disappears', 'volumes', 'police', 'alice', 'strength', 'lost', 'des', 'true', 'supply', 'home', 'trained', 'specialized', 'clever', 'town', 'mercenary']}","[18007564, 18293427, 9565548, 4667024, 8667848, 21853621, 9361589, 15790842, 18774964, 6381205, 13538873, 11544421, 17333223, 18143977, 20170404, 22557272, 15783514, 9969571, 22544764, 11870085, 13158800, 11235712, 15711341, 8442457, 12119529]"
d513df05a6e757dc70df0fd982c5e017,"{0: [11870085, 16143347, 18692431, 15937108, 20820994, 5310515, 22749539, 19063], 1: [11594337, 18143977, 18774964, 21853621, 19486412, 15507958], 2: [32075671, 16052012, 20912424, 18293427, 16068905], 3: [15745753, 25614492, 18263725], 4: [11387515, 20701984, 22504701]}","{0: ['saint', 'jefferson', 'drug', 'noah', 'specialized', 'medical', 'jewish', 'final', 'small', 'know', 'miranda', 'thievery', 'rapidly', 'accordion', 'certainly'], 1: ['isabelle', 'content', 'discovery', 'locks', 'laure', 'life', 'dives', 'living', 'principles', 'russia', 'joana', 'willow', 'political', 'beautiful', 'shipped'], 2: ['does', 'stealing', 'john', 'chapters', 'gorgeous', 'bookstore', 'life', 'cats', 'self', 'rare', 'comic', '14', 'crazy', 'told', 'rep'], 3: ['delivering', 'deformity', 'changer', 'step', 'locks', 'price', 'park', 'bedroom', 'bruises', 'treat', 'surrogate', 'accessible', 'second', 'walk', 'keeps'], 4: ['dachau', 'hearing', 'version', 'academy', 'multiple', 'extraordinary', 'staring', 'coping', 'thrilling', 'solitary', 'terrible', 'seen', 'chapters', 'away', 'time']}","[11870085, 16143347, 18692431, 15937108, 20820994, 5310515, 22749539, 19063, 11594337, 18143977, 18774964, 21853621, 19486412, 15507958, 32075671, 16052012, 20912424, 18293427, 16068905, 15745753, 25614492, 18263725, 11387515, 20701984, 22504701]"
05ba51360a98b56789e8493024d6fcff,"{0: [8490112, 9275658, 7686667, 9593911, 7171637, 10626594], 1: [13206760, 3236307, 8525590], 2: [2767052, 11870085, 8306857, 6148028, 7260188, 7735333, 10194157], 3: [11735983, 256683, 10429045, 6644117], 4: [11235712, 9565548, 6068551, 13206828, 7896527]}","{0: ['rhine', 'elite', 'insights', 'sight', 'question', 'dangerous', 'keeps', 'serving', 'losing', 'mortain', 'installment', 'welcome', 'accident', 'tattoos', 'races'], 1: ['cruel', 'doesn', 'infuriating', 'leave', 'returns', 'expects', 'doubt', 'kingdoms', 'instant', 'water', 'pitted', 'scorpio', 'power', 'kingdom', 'land'], 2: ['katniss', 'sold', '13', 'instruments', 'comes', 'dead', 'forced', 'drawn', 'circles', 'including', 'story', 'afar', 'stolen', 'questions', 'surprising'], 3: ['diagnosis', 'juliette', 'devil', 'celebration', 'book', 'jace', 'leave', 'soul', 'cold', 'said', 'training', 'cares', 'stronger', 'factions', 'ability'], 4: ['delirium', 'marriage', 'unspeakable', 'sam', 'group', 'takes', '264', 'death', 'thieves', 'human', 'cured', 'skill', 'evil', 'convent', 'shadowhunters']}","[8490112, 9275658, 7686667, 9593911, 7171637, 10626594, 13206760, 3236307, 8525590, 2767052, 11870085, 8306857, 6148028, 7260188, 7735333, 10194157, 11735983, 256683, 10429045, 6644117, 11235712, 9565548, 6068551, 13206828, 7896527]"
f18e9a17737c79e96b197362451c1610,"{0: [15783514, 9969571, 4667024, 6148028, 21853621], 1: [15790842, 18293427, 7937843], 2: [22557272, 9361589, 17333223, 16181775, 7260188], 3: [2767052, 13538873, 18774964, 6493208, 38447, 2429135], 4: [20170404, 11870085, 8442457, 19063, 19486412, 8664353]}","{0: ['son', 'parents', 'lacks', 'suspense', 'antoine', 'real', 'paris', 'stunningly', 'sensational', 'profits', 'try', 'woman', 'mind', 'prove', 'played'], 1: ['eccentric', 'room', 'inside', 'painting', 'pregnant', 'poignant', 'involved', 'save', 'park', 'white', 'socially', 'points', 'stockett', 'alice', 'old'], 2: ['design', 'partner', 'teenage', '13', 'feel', 'narrative', 'train', 'island', 'senses', 'mysteriously', 'culture', 'quest', 'overthrow', 'circle', 'award'], 3: ['harriet', 'clay', 'death', 'happened', 'pregnant', 'amalgam', 'televised', 'today', 'people', 'commander', 'count', 'unleashed', 'family', 'protected', 'corruption'], 4: ['friends', 'voice', 'alive', 'symphony', 'love', 'stars', 'quell', 'summer', 'notice', 'troupe', 'embarks', 'ultimate', 'olympics', 'prophet', 'community']}","[15783514, 9969571, 4667024, 6148028, 21853621, 15790842, 18293427, 7937843, 22557272, 9361589, 17333223, 16181775, 7260188, 2767052, 13538873, 18774964, 6493208, 38447, 2429135, 20170404, 11870085, 8442457, 19063, 19486412, 8664353]"
930521db1cb4325e5367ad497d7e2d96,"{0: [11870085, 4667024, 8442457, 9361589, 16181775, 18007564, 43641, 17333223], 1: [19063, 19486412, 15507958, 8664353, 18293427, 15745753, 6493208], 2: [22557272, 18143977, 21853621, 7937843, 13158800, 11387515], 3: [18774964, 2728527, 20170404], 4: [15818107]}","{0: ['spirit', 'partner', 'luck', 'amy', 'symphony', 'prose', 'passages', 'gone', 'suburban', 'sharks', 'twist', 'rebellion', 'standing', 'pleasure', 'refusal'], 1: ['life', 'gone', 'parallels', 'live', 'cells', 'prevented', 'unforgettable', 'scientific', 'passing', 'space', 'wise', 'popular', 'sadness', 'poor', 'story'], 2: ['lives', 'past', 'terminal', 'jack', 'disappeared', 'nomadic', 'highly', 'dead', 'today', 'convince', 'isabel', 'tom', 'sherbourne', '1932', 'stunningly'], 3: ['juliet', 'ove', 'job', 'prevented', 'book', 'devastation', 'choosing', 'cringe', 'using', 'pie', 'tracker', 'testament', 'alice', 'schoolyard', 'starve'], 4: ['illuminated', 'wasteland', 'raised', 'aibileen', 'ocean', 'gritty', 'orphan', 'uncle', 'taste', 'morning', 'sure', 'station', 'turned', 'trunks', 'underway']}","[11870085, 4667024, 8442457, 9361589, 16181775, 18007564, 43641, 17333223, 19063, 19486412, 15507958, 8664353, 18293427, 15745753, 6493208, 22557272, 18143977, 21853621, 7937843, 13158800, 11387515, 18774964, 2728527, 20170404, 15818107]"
3ed584f0d870f5abea193fa0335fe7a4,"{0: [20639274, 17029526, 22843341, 15784909, 17983690], 1: [16070903, 17340050, 17333880], 2: [17788401, 17617277, 18143950, 13372690, 27362503, 24920901, 18593175, 18134249], 3: [15745950, 11505797, 15858248, 17337562], 4: [15717943, 13496084, 17314430, 18301124, 15760001]}","{0: ['ride', 'hopeless', 'fighter', 'skin', 'sexual', 'tattooed', 'adult', 'memories', 'rock', 'protector', 'hopes', 'leads', 'intended', 'whirlwind', 'garrett'], 1: ['famous', 'desires', 'holds', 'farmhouse', 'kindred', 'horrifying', 'warn', 'fun', 'holder', 'revealed', 'inwardly', 'pair', 'scotsman', 'peterson', 'involved'], 2: ['cinderella', 'spark', 'connection', 'want', 'hotness', 'fate', 'sex', 'lily', 'greater', 'story', '21', 'graduated', 'thought', 'dishes', 'comfort'], 3: ['evelyn', 'escape', 'kindred', 'abstinent', 'comes', 'new', 'betrayal', 'sides', 'carmichael', 'imposed', 'torments', 'striking', 'spending', 'personality', 'caroline'], 4: ['loss', 'dublin', 'unfortunately', 'things', 'abs', 'terrifies', 'tale', 'halt', 'destroyed', 'shoulders', 'small', 'life', 'fragile', 'beast', 'safe']}","[20639274, 17029526, 22843341, 15784909, 17983690, 16070903, 17340050, 17333880, 17788401, 17617277, 18143950, 13372690, 27362503, 24920901, 18593175, 18134249, 15745950, 11505797, 15858248, 17337562, 15717943, 13496084, 17314430, 18301124, 15760001]"
cb613d380f1d584f60309b4d9535d538,"{0: [13206760, 8306857, 11735983, 20613470, 23395680, 10429045, 6644117], 1: [11235712, 13206828, 13138635, 17347389, 13206900], 2: [8490112, 7896527, 16096824, 9565548, 14061955, 9275658], 3: [16101128, 16069030], 4: [10194157, 23437156, 3236307, 11870085, 7171637]}","{0: ['richly', 'encounters', 'isbn13', 'sky', 'protective', 'love', 'set', 'swoon', 'know', 'accident', 'war', 'metias', 'ismae', 'truth', 'juliette'], 1: ['intruding', 'dangerously', 'dragged', 'lines', 'cinder', 'eager', 'isn', 'plummets', 'revolution', 'scientists', 'launch', 'warn', 'lavish', 'past', 'life'], 2: ['spots', 'high', 'easy', 'feyre', 'jem', 'collect', 'choices', '18', 'brittany', 'intrigue', 'far', 'decision', 'sessions', 'supply', 'adam'], 3: ['did', 'devote', 'kestrel', 'stake', 'stretch', 'lines', 'closely', 'black', 'captured', 'tortured', 'want', 'abandoned', 'plotting', 'said', 'unravel'], 4: ['demon', 'united', '5th', 'tessa', 'mark', 'flesh', 'icy', 'darkest', 'expects', 'brekker', 'terrain', 'society', 'collect', 'grisha', 'shifting']}","[13206760, 8306857, 11735983, 20613470, 23395680, 10429045, 6644117, 11235712, 13206828, 13138635, 17347389, 13206900, 8490112, 7896527, 16096824, 9565548, 14061955, 9275658, 16101128, 16069030, 10194157, 23437156, 3236307, 11870085, 7171637]"
c20a4ccba3461dba27d55e31ccbdc888,"{0: [18007564, 11235712, 22489107, 20613470, 17347389, 19547856, 10194157], 1: [16096824, 23395680, 22055262, 17675462, 17378508, 16068905], 2: [23437156, 13206828, 17378527, 18692431], 3: [13206900, 13206760, 20560137], 4: [15704307, 17927395, 18006496, 15745753, 20764879]}","{0: ['risk', 'knit', 'fan', 'sister', 'ronan', 'setting', 'matter', 'know', 'nation', 'races', 'future', 'deeply', 'member', 'weekly', 'lives'], 1: ['ensconced', 'deeply', 'kills', 'place', 'magical', 'entirely', 'things', 'warship', 'known', 'looking', 'premiere', 'rhy', 'scientists', 'frequent', 'look'], 2: ['hope', 'cress', 'speaks', 'laia', 'continues', 'black', 'epic', 'coming', 'handsome', 'ability', 'directly', 'satellite', 'ahead', 'steadfastly', 'raging'], 3: ['ekes', 'easily', 'levana', 'magical', 'confusing', 'thrilling', 'boyfriend', 'mechanic', 'churchyard', 'timesbestseller', 'childhood', 'storm', 'wants', 'spellbinding', 'adults'], 4: ['don', 'unleashed', 'london', 'adorable', 'terrasen', 'mislead', 'forgotten', 'shatter', 'feyre', 'infected', 'defiant', 'night', 'love', 'fight', 'throne']}","[18007564, 11235712, 22489107, 20613470, 17347389, 19547856, 10194157, 16096824, 23395680, 22055262, 17675462, 17378508, 16068905, 23437156, 13206828, 17378527, 18692431, 13206900, 13206760, 20560137, 15704307, 17927395, 18006496, 15745753, 20764879]"
553271d597f63503ffc2077b116d01d8,"{0: [15704307, 20898019, 20299683, 19161852, 15819028, 28862528], 1: [20170404, 25451555, 17235026, 8855321, 15839976], 2: [9969571, 15783514, 17131869, 22544764, 19358975, 23093367, 6101718, 186074], 3: [17333324, 13538873, 22055262], 4: [1215032, 9361589, 22554204]}","{0: ['seductive', 'kind', 'driven', 'staples', 'kindergarten', 'soon', 'risking', 'path', 'wield', 'newborn', 'free', 'york', 'science', 'magicians', 'act'], 1: ['melanie', 'dies', 'copper', 'khan', 'king', 'mr', 'discovery', 'weapon', 'station', 'searching', 'trapped', 'race', 'simply', 'realm', 'meets'], 2: ['sweeping', 'hero', 'storylines', 'baby', 'end', 'kisses', '18', 'circus', 'crime', 'dissolve', 'boy', 'grows', 'admitted', 'sonja', 'centuries'], 3: ['death', 'mr', 'dealing', 'london', 'strange', 'childhood', 'bay', 'business', 'turns', 'smuggler', 'penumbra', 'takes', 'abroad', 'really', 'set'], 4: ['customers', 'variously', 'circus', 'thistle', 'ability', 'onstage', 'house', 'corrupted', 'torn', 'stephen', 'fate', 'play', 'stage', 'spellbinding', 'sex']}","[15704307, 20898019, 20299683, 19161852, 15819028, 28862528, 20170404, 25451555, 17235026, 8855321, 15839976, 9969571, 15783514, 17131869, 22544764, 19358975, 23093367, 6101718, 186074, 17333324, 13538873, 22055262, 1215032, 9361589, 22554204]"
88e61b2c84d4190ed03b29804a845341,"{0: [6148028, 13206760, 13206828, 256683, 9275658, 6068551, 10025305], 1: [11735983, 10194157, 136251, 3236307, 3, 15881, 5, 16068905], 2: [8490112, 16101128, 7896527, 1582996], 3: [11235712, 8306857, 28187, 7171637], 4: [11870085, 6186357]}","{0: ['select', 'interesting', 'step', 'divided', 'sparks', 'clary', 'revelations', 'encounters', 'time', 'little', 'murderer', 'packing', 'interference', 'continues', 'act'], 1: ['harry', 'continues', 'initiation', 'details', 'intoxicating', 'really', 'weasley', 'mist', 'secret', 'devoted', 'fan', 'loves', 'dementors', 'lunar', 'emerge'], 2: ['investigates', 'students', 'finds', 'choices', 'challenging', 'crept', 'did', '18', 'human', 'drink', 'soul', 'infuriating', 'age', 'suspects', 'beats'], 3: ['dedicated', 'decision', 'camp', 'stunning', 'mist', 'abnegation', 'plague', 'childhood', 'beloved', 'tris', 'turning', 'learns', 'army', 'knew', 'shadowhunters'], 4: ['cyborg', 'glade', 'nice', 'victim', 'hazel', 'towering', 'editions', 'able', 'story', 'corrupt', 'tragic', 'stairs', 'shadowhunting', 'thrill', 'asleep']}","[6148028, 13206760, 13206828, 256683, 9275658, 6068551, 10025305, 11735983, 10194157, 136251, 3236307, 3, 15881, 5, 16068905, 8490112, 16101128, 7896527, 1582996, 11235712, 8306857, 28187, 7171637, 11870085, 6186357]"
429bf5591bfc1dec425567de1b200f37,"{0: [15745753, 11387515, 17131869, 20701984, 7260188, 22554204], 1: [15783514, 15704307, 20898019, 693208, 13538873, 5310515], 2: [18007564, 20170404, 11594337, 19351043], 3: [9361589, 19358975, 16068905], 4: [11870085, 9969571, 2767052, 16143347, 2213661, 6148028]}","{0: ['seeking', 'knowing', 'drone', 'starts', 'newborn', 'parents', 'sophisticated', 'rereading', 'line', 'accessible', 'known', 'willingness', 'novel', 'think', 'superpower'], 1: ['discovers', 'confront', 'king', 'knows', 'web', 'murky', 'districts', 'ramshackle', 'magical', 'searching', 'make', 'punch', 'sir', 'miranda', 'mother'], 2: ['stray', 'ivan', 'laid', 'character', 'ghosts', 'cartoonist', 'does', 'rescue', 'mark', 'actors', 'suspenseful', 'thinks', 'kills', 'future', '13'], 3: ['decades', 'death', 'fan', 'simon', '40', 'tumble', 'murky', 'author', 'planet', 'change', 'brilliant', 'stage', 'suzanne', 'stronger', 'rampaging'], 4: ['cruel', 've', 'times', 'consists', 'ends', '24', 'oldest', 'known', 'sprawling', 'grown', 'stop', 'normal', 'terminal', 'irreverent', 'toddler']}","[15745753, 11387515, 17131869, 20701984, 7260188, 22554204, 15783514, 15704307, 20898019, 693208, 13538873, 5310515, 18007564, 20170404, 11594337, 19351043, 9361589, 19358975, 16068905, 11870085, 9969571, 2767052, 16143347, 2213661, 6148028]"
9ff15680dd102e44bf798e405fb36b34,"{0: [11870085, 2767052, 11735983, 1, 17378508, 2, 17927395, 22055262, 256683], 1: [13206760, 23395680, 18007564, 14290364], 2: [23437156, 15881, 17347389, 6148028, 7260188, 8755785], 3: [19063, 18006496, 17378527, 28187], 4: [3, 7896527]}","{0: ['schematics', 'jerk', 'start', 'elite', 'action', 'reminder', 'smear', 'nation', 'jewish', 'packing', 'kell', 'night', 'harry', 'war', 'learns'], 1: ['creation', 'dorian', 'isabelle', 'drawn', 'morning', 'warship', 'say', 'prodigy', 'quit', 'job', 'wolf', 'long', 'fighter', 'looking', 'shadowhunter'], 2: ['dreams', 'greatest', 'journey', 'storytelling', '13', 'clare', 'survive', 'changed', 'towers', 'nephilim', 'new', 'daughter', 'aelin', 'bags', 'support'], 3: ['did', 'devastating', 'camp', 'morning', 'warned', 'anymore', 'circumstances', 'kingdom', 'bearing', 'trick', 'new', 'knew', 'suspense', 'percy', 'strain'], 4: ['deeds', 'unwanted', 'object', 'accept', 'falling', 'hollywood', 'crew', 'throne', 'steep', 'speck', 'sends', 'testing', 'stairs', 'imaginative', 'peeta']}","[11870085, 2767052, 11735983, 1, 17378508, 2, 17927395, 22055262, 256683, 13206760, 23395680, 18007564, 14290364, 23437156, 15881, 17347389, 6148028, 7260188, 8755785, 19063, 18006496, 17378527, 28187, 3, 7896527]"
17f1730775ed8fd9bd4c3cb3066cddd2,"{0: [11594337, 22504701, 22749539, 18263725, 17262290, 18295821, 28110852], 1: [16052012, 16054808, 16101018], 2: [20701984, 20912424, 15937108, 10128428, 22521973, 6148028, 8621462, 11737313], 3: [11870085, 2767052, 7260188, 15944406], 4: [11387515, 5310515, 13531024]}","{0: ['run', 'jordan', 'enmagicked', 'spectacular', 'josh', 'nicole', 'sizzling', 'quivering', 'far', 'lands', 'make', 'witch', 'needs', 'thirteenth', 'accept'], 1: ['duncan', 'creation', 'jefferson', 'eccentric', 'lived', 'squirrel', 'journal', 'whispers', 'round', 'leave', 'place', 'set', 'powerful', 'learns', 'family'], 2: ['ben', 'journey', 'finalist', 'stolen', 'town', 'clue', 'christian', 'deafness', 'edition', '2015', 'radiant', '13', 'book', 'sixth', 'monster'], 3: ['discovers', 'disaster', 'lived', 'climax', 'power', 'bit', 'carpet', 'true', 'suzanne', 'panem', 'stopping', '7s', 'captured', 'scrapbooks', 'series'], 4: ['delivers', 'vibrant', '5th', 'tiny', 'mo', 'face', 'thinking', 'gale', 'cruel', 'auggie', 'starlight', 'brings', 'medal', 'solution', 'second']}","[11594337, 22504701, 22749539, 18263725, 17262290, 18295821, 28110852, 16052012, 16054808, 16101018, 20701984, 20912424, 15937108, 10128428, 22521973, 6148028, 8621462, 11737313, 11870085, 2767052, 7260188, 15944406, 11387515, 5310515, 13531024]"
