address,address_gu,address_dong,lat_long,lat,long
서울특별시 성동구 하왕십리동 하왕금호베스트빌,성동구,하왕십리동,"[37.5613628898771, 127.025917842455]",37.5613628898771,127.025917842455
서울특별시 강동구 천호동 천호현대타워,강동구,천호동,"[37.5359998715165, 127.133741337049]",37.5359998715165,127.133741337049
서울특별시 동작구 사당동 사당롯데캐슬샤인,동작구,사당동,"[37.4907773085387, 126.972512085381]",37.4907773085387,126.972512085381
서울특별시 동대문구 제기동 제기경동미주,동대문구,제기동,"[37.5791794440151, 127.035594125987]",37.5791794440151,127.035594125987
서울특별시 강동구 천호동 천호태영임대,강동구,천호동,"[37.5381553837245, 127.129984515198]",37.5381553837245,127.129984515198
서울특별시 은평구 응암동 응암푸르지오,은평구,응암동,"[37.5974154551923, 126.926148375621]",37.5974154551923,126.926148375621
서울특별시 중구 신당동 신당삼성(분양),중구,신당동,"[37.5581689025054, 127.017895622274]",37.5581689025054,127.017895622274
서울특별시 중구 신당동 신당삼성임대,중구,신당동,"[37.5581689025054, 127.017895622274]",37.5581689025054,127.017895622274
서울특별시 동작구 흑석동 우리유앤미,동작구,흑석동,"[37.5007119974567, 126.959671180415]",37.5007119974567,126.959671180415
서울특별시 중랑구 면목동 용마산금호어울림,중랑구,면목동,"[37.5774275202186, 127.091421465659]",37.5774275202186,127.091421465659
서울특별시 서대문구 홍은동 홍은두산,서대문구,홍은동,"[37.5791478594495, 126.931573406888]",37.5791478594495,126.931573406888
서울특별시 구로구 천왕동 천왕연지타운1단지,구로구,천왕동,"[37.4863679517074, 126.83999205713]",37.4863679517074,126.83999205713
서울특별시 구로구 고척동 고척양우,구로구,고척동,"[37.5048493581575, 126.856599231769]",37.5048493581575,126.856599231769
서울특별시 구로구 구로동 구로두산위브,구로구,구로동,"[37.4860999022608, 126.890367848173]",37.4860999022608,126.890367848173
서울특별시 구로구 오류동 오류동선,구로구,오류동,"[37.4936888150456, 126.839463283461]",37.4936888150456,126.839463283461
서울특별시 동대문구 답십리동 답십리대림,동대문구,답십리동,"[37.5709181082427, 127.063717776024]",37.5709181082427,127.063717776024
서울특별시 마포구 성산동 성사1차 풍림아파트,마포구,성산동,"[37.5684896594973, 126.912389463397]",37.5684896594973,126.912389463397
서울특별시 성북구 하월곡동 하월곡동신,성북구,하월곡동,"[37.6044079465985, 127.035278405071]",37.6044079465985,127.035278405071
서울특별시 도봉구 방학동 방학동양크레오,도봉구,방학동,"[37.6643336090576, 127.030293219915]",37.6643336090576,127.030293219915
서울특별시 송파구 거여동 거여현대2차,송파구,거여동,"[37.4946310684934, 127.146402085938]",37.4946310684934,127.146402085938
서울특별시 강서구 등촌동 등촌주공2단지,강서구,등촌동,"[37.5649734120019, 126.842430453381]",37.5649734120019,126.842430453381
서울특별시 관악구 봉천동 봉천신봉,관악구,봉천동,"[37.4849346747794, 126.949661369972]",37.4849346747794,126.949661369972
서울특별시 강서구 염창동 염창현대1차,강서구,염창동,"[37.552852468414, 126.875104087032]",37.552852468414,126.875104087032
서울특별시 구로구 구로동 구로이화우성,구로구,구로동,"[37.4898358033032, 126.893880128121]",37.4898358033032,126.893880128121
서울특별시 성동구 옥수동 어울림더리버아파트,성동구,옥수동,"[37.542279937988, 127.018140421956]",37.542279937988,127.018140421956
서울특별시 노원구 월계동 월계초안산쌍용,노원구,월계동,"[37.6305824413885, 127.044410845954]",37.6305824413885,127.044410845954
서울특별시 성북구 석관동 석관두산,성북구,석관동,"[37.6126556534515, 127.068705662251]",37.6126556534515,127.068705662251
서울특별시 은평구 진관동 은평뉴타운구파발10단지1관리,은평구,진관동,"[37.6437016075042, 126.917052851909]",37.6437016075042,126.917052851909
서울특별시 금천구 독산동 독산신도브래뉴,금천구,독산동,"[37.4774000409794, 126.900238433464]",37.4774000409794,126.900238433464
서울특별시 성북구 길음동 길음동부센트레빌,성북구,길음동,"[37.6102709913229, 127.024462245599]",37.6102709913229,127.024462245599
서울특별시 도봉구 방학동 방학우성2차,도봉구,방학동,"[37.6569741255456, 127.021688802247]",37.6569741255456,127.021688802247
서울특별시 강서구 방화동 방화2단지,강서구,방화동,"[37.5747821264629, 126.818960346599]",37.5747821264629,126.818960346599
서울특별시 용산구 한남동 한남더힐,용산구,한남동,"[37.5369726180181, 127.009490412576]",37.5369726180181,127.009490412576
서울특별시 용산구 이촌동 이촌한강맨션,용산구,이촌동,"[37.5178533525517, 126.972987879158]",37.5178533525517,126.972987879158
서울특별시 영등포구 신길동 신길우성5차,영등포구,신길동,"[37.506772688615, 126.903492486264]",37.506772688615,126.903492486264
서울특별시 성북구 정릉동 정릉중앙하이츠빌2단지,성북구,정릉동,"[37.6037394590557, 127.010309279898]",37.6037394590557,127.010309279898
서울특별시 서초구 서초동 서초래미안,서초구,서초동,"[37.4985563082368, 127.018886847051]",37.4985563082368,127.018886847051
서울특별시 중랑구 묵동 묵동금호어울림,중랑구,묵동,"[37.6127259039377, 127.080041928241]",37.6127259039377,127.080041928241
서울특별시 강동구 성내동 성내2차e-편한세상,강동구,성내동,"[37.534434085293, 127.126404707436]",37.534434085293,127.126404707436
서울특별시 용산구 용문동 브라운스톤용산,용산구,용문동,"[37.5362662344184, 126.959200142792]",37.5362662344184,126.959200142792
서울특별시 송파구 잠실동 잠실엘스아파트 ,송파구,잠실동,"[37.5129324772866, 127.081460737023]",37.5129324772866,127.081460737023
서울특별시 성북구 장위동 장월SH-VILLE1단지,성북구,장위동,"[37.6224630369671, 127.047824310986]",37.6224630369671,127.047824310986
서울특별시 마포구 공덕동 삼성래미안공덕4차,마포구,공덕동,"[37.5505592114337, 126.95084907955]",37.5505592114337,126.95084907955
서울특별시 강북구 미아동 SK북한산시티아파트,강북구,미아동,"[37.6179760334621, 127.01263074872]",37.6179760334621,127.01263074872
서울특별시 은평구 불광동 불광미성,은평구,불광동,"[37.6149289640601, 126.928309453939]",37.6149289640601,126.928309453939
서울특별시 마포구 상수동 상수두산위브,마포구,상수동,"[37.5469254537331, 126.924361847447]",37.5469254537331,126.924361847447
서울특별시 은평구 응암동 대주피오레아파트,은평구,응암동,"[37.5865759575836, 126.923422661057]",37.5865759575836,126.923422661057
서울특별시 중랑구 면목동 면목삼호,중랑구,면목동,"[37.5764203108934, 127.088449167558]",37.5764203108934,127.088449167558
서울특별시 양천구 목동 목동5단지,양천구,목동,"[37.5341158028542, 126.882083784433]",37.5341158028542,126.882083784433
서울특별시 은평구 신사동 신사두산위브,은평구,신사동,"[37.5999408732609, 126.905701745197]",37.5999408732609,126.905701745197
서울특별시 송파구 신천동 잠실푸르지오월드마크,송파구,신천동,"[37.5174387314714, 127.10357764333]",37.5174387314714,127.10357764333
서울특별시 구로구 개봉동 개봉거성푸르뫼1차,구로구,개봉동,"[37.5009278554889, 126.843492595613]",37.5009278554889,126.843492595613
서울특별시 서초구 방배동 방배1차현대,서초구,방배동,"[37.4884391320046, 126.983901007651]",37.4884391320046,126.983901007651
서울특별시 동작구 사당동 사당휴먼시아,동작구,사당동,"[37.4789624423231, 126.970148076657]",37.4789624423231,126.970148076657
서울특별시 강서구 등촌동 등촌미주진로,강서구,등촌동,"[37.559838467768, 126.847028675022]",37.559838467768,126.847028675022
서울특별시 강북구 번동 번동솔그린,강북구,번동,"[37.6261268924628, 127.039305478078]",37.6261268924628,127.039305478078
서울특별시 동대문구 전농동 전농SK제2(임대),동대문구,전농동,"[37.5773727833915, 127.062803133172]",37.5773727833915,127.062803133172
서울특별시 관악구 봉천동 관악동부센트레빌,관악구,봉천동,"[37.4872048734348, 126.950991136661]",37.4872048734348,126.950991136661
서울특별시 강남구 도곡동 도곡현대그린,강남구,도곡동,"[37.48881713846, 127.039368881509]",37.48881713846,127.039368881509
서울특별시 중랑구 묵동 묵동신도1차,중랑구,묵동,"[37.6168561028337, 127.077372816699]",37.6168561028337,127.077372816699
서울특별시 강북구 미아동 한일유앤아이,강북구,미아동,"[37.614985442801, 127.036554784672]",37.614985442801,127.036554784672
서울특별시 마포구 공덕동 삼성래미안공덕2차,마포구,공덕동,"[37.551023575733, 126.959614890478]",37.551023575733,126.959614890478
서울특별시 관악구 신림동 대학동현대(구신림9동),관악구,신림동,"[37.463742276861, 126.937210536521]",37.463742276861,126.937210536521
서울특별시 관악구 봉천동 낙성대현대,관악구,봉천동,"[37.4723908122469, 126.966365956183]",37.4723908122469,126.966365956183
서울특별시 금천구 시흥동 시흥벽산1단지,금천구,시흥동,"[37.451951295722, 126.919034001866]",37.451951295722,126.919034001866
서울특별시 송파구 풍납동 풍납 현대리버빌1차,송파구,풍납동,"[37.5307503555818, 127.115299852169]",37.5307503555818,127.115299852169
서울특별시 영등포구 당산동4가 당산금호어울림,영등포구,당산동4가,"[37.5284487829851, 126.901242531417]",37.5284487829851,126.901242531417
서울특별시 송파구 오금동 오금삼성,송파구,오금동,"[37.4964543852991, 127.139059809813]",37.4964543852991,127.139059809813
서울특별시 동대문구 휘경동 휘경동양1.2차,동대문구,휘경동,"[37.592585958542, 127.067695090086]",37.592585958542,127.067695090086
서울특별시 중구 회현동1가 남산SK리더스뷰,중구,회현동1가,"[37.5591275120652, 126.980636557364]",37.5591275120652,126.980636557364
서울특별시 노원구 상계동 상계극동늘푸른,노원구,상계동,"[37.6773550990509, 127.057269052995]",37.6773550990509,127.057269052995
서울특별시 영등포구 당산동5가 당산2차효성타운,영등포구,당산동5가,"[37.5310492259521, 126.900673420646]",37.5310492259521,126.900673420646
서울특별시 성북구 정릉동 정릉중앙하이츠,성북구,정릉동,"[37.6194079107862, 127.002062877606]",37.6194079107862,127.002062877606
서울특별시 강서구 염창동 염창강변한솔솔파크,강서구,염창동,"[37.5566842439508, 126.866552401948]",37.5566842439508,126.866552401948
서울특별시 구로구 고척동 고척동센츄리,구로구,고척동,"[37.5044524027282, 126.86230162527]",37.5044524027282,126.86230162527
서울특별시 성동구 성수동2가 성수아이파크,성동구,성수동2가,"[37.5474076014004, 127.05661103942]",37.5474076014004,127.05661103942
서울특별시 송파구 거여동 거여4단지,송파구,거여동,"[37.4893221464139, 127.143843840676]",37.4893221464139,127.143843840676
서울특별시 은평구 진관동 은평뉴타운폭포동4단지제2,은평구,진관동,"[37.6297936071878, 126.932075644383]",37.6297936071878,126.932075644383
서울특별시 동작구 신대방동 신대방경남교수,동작구,신대방동,"[37.4959790430485, 126.913552151966]",37.4959790430485,126.913552151966
서울특별시 영등포구 신길동 신길삼성래미안,영등포구,신길동,"[37.5053661207157, 126.915348177676]",37.5053661207157,126.915348177676
서울특별시 노원구 중계동 중계청암3단지,노원구,중계동,"[37.6604756878405, 127.079089720154]",37.6604756878405,127.079089720154
서울특별시 구로구 구로동 구로우성,구로구,구로동,"[37.5039690303261, 126.889025179127]",37.5039690303261,126.889025179127
서울특별시 양천구 목동 목동2단지,양천구,목동,"[37.537476456673, 126.875940767923]",37.537476456673,126.875940767923
서울특별시 노원구 월계동 월계흥화브라운빌,노원구,월계동,"[37.6316105424881, 127.04396713928]",37.6316105424881,127.04396713928
서울특별시 양천구 신정동 신정5차현대,양천구,신정동,"[37.5122899201757, 126.854593164454]",37.5122899201757,126.854593164454
서울특별시 강동구 고덕동 고덕현대,강동구,고덕동,"[37.5565174045034, 127.152197097039]",37.5565174045034,127.152197097039
서울특별시 영등포구 영등포동7가 영등포경남아너스빌,영등포구,영등포동7가,"[37.5239607571176, 126.902706977756]",37.5239607571176,126.902706977756
서울특별시 강북구 미아동 미아2동경남아너스빌,강북구,미아동,"[37.6288952855074, 127.018684601425]",37.6288952855074,127.018684601425
